"cohort","patient","cell","MES","AC","OPC","NPC","state","bp_x","bp_y"
"10X","102","102_716",-0.0684928736746515,-0.286860102640936,0.110253955591197,1.52449064826212,"NPC",1.27156712538988,1.59298352193677
"10X","102","102_718",0.0809245410282351,-0.228084316122294,-0.162665225814531,-0.207065735126235,"MES",0.388474859027932,-0.243589766842766
"10X","102","102_719",-0.287933448975374,0.185587284238685,0.293808018892105,0.453378954653343,"NPC",0.213591078319971,0.267791670414658
"10X","102","102_721",-0.103479847524449,0.30551891212671,1.23543661436714,0.626348421875527,"OPC",-0.686243400880146,0.929917702240433
"10X","102","102_722",0.150780240989118,-0.282384708653139,-0.122429659714549,-0.32807103176032,"MES",0.519204665661258,-0.273209900703668
"10X","102","102_723",0.315694440355467,-0.29598153321529,-0.205800010062785,-0.150954824311593,"MES",0.688561720099228,-0.46664926466706
"10X","102","102_724",0.040415459460617,-0.251897074422709,-0.204481868036825,-0.228285057497131,"MES",0.3699550147356,-0.244897327497442
"10X","102","102_725",-0.0342797203407872,-0.0715753213718867,-0.129971937883689,1.30286470996753,"NPC",1.2826394541659,1.33714443030832
"10X","102","102_726",-0.240651604791297,-0.539552455439678,-0.14302241579413,1.29922109334639,"NPC",1.28820705450829,1.53987269813769
"10X","102","102_727",0.733437604390782,-0.298181339031426,-0.138318343114466,-0.225085025497741,"MES",1.0226298312498,-0.871755947505248
"10X","102","102_728",-0.110404167329471,-0.29737391909103,-0.199184558039451,1.02735336519861,"NPC",1.15480218451899,1.13775753252808
"10X","102","102_729",0.211144589959857,-0.231363148713667,0.0433279704479215,1.2506522302146,"NPC",1.1422985795925,1.03950764025474
"10X","102","102_730",0.365958411171726,-0.38441697462946,-0.363826538144824,-0.26167245881837,"MES",0.807664355861797,-0.627630869990096
"10X","102","102_731",0.542563359181871,-0.282583886972541,-0.109998696334961,-0.0998958517593324,"MES",0.868012860007692,-0.642459210941204
"10X","102","102_733",0.303435952661811,-0.508720764175123,-0.254948463734539,-0.109246807448409,"MES",0.857707726259845,-0.41268276011022
"10X","102","102_734",-0.0402679435748926,0.130149764088934,0.460784492107913,0.827150706541876,"NPC",0.450344207595056,0.697000942452942
"10X","102","102_735",0.210632707101546,-0.487513617866909,-0.311433039095146,-0.35401774097888,"MES",0.763960777625352,-0.522065746196692
"10X","102","102_737",-0.0694208996048366,-0.21963376483326,-0.0709239466848719,1.09127431284697,"NPC",1.11249881489936,1.16069521245181
"10X","102","102_738",-0.181420127902221,-0.259598142151829,0.106803517689269,0.914723425383104,"NPC",0.854330766617962,1.09614355328533
"10X","102","102_739",0.195449881861052,-0.442310342902994,-0.168250722938101,1.15539412336712,"NPC",1.21638957922908,0.959944241506064
"10X","102","102_740",-0.068411994895435,-0.471854606339651,-0.258940346227821,0.988888726490892,"NPC",1.16853233568494,1.05730072138633
"10X","102","102_741",0.10444364481472,-0.256652204092895,-0.0383563974147614,0.614675734205185,"NPC",0.725114767992728,0.510232089390465
"10X","102","102_742",-0.352951112780151,0.262643245091779,0.493749321880045,0.677992353400049,"NPC",0.243965182646676,0.41534910830827
"10X","102","102_743",-0.211968815443557,0.225171139308788,1.44844260637487,0.774125355218054,"OPC",-0.743572916959656,1.22327146706608
"10X","102","102_745",1.26460948012986,-0.434033075276742,-0.161292642054995,-0.12463119416005,"MES",1.43223389948249,-1.38924067428991
"10X","102","102_746",-0.223811779097178,0.0763405081561888,1.13642330081308,0.773959110574711,"OPC",-0.446218311911992,1.06008279265689
"10X","102","102_747",-0.0397903073135574,-0.586135936561444,-0.328858140391296,1.15055605062256,"NPC",1.30999929659924,1.19034635793612
"10X","102","102_748",0.354586322184445,-0.237953563291792,0.0738689759729146,0.921307426233296,"NPC",0.885526299969099,0.566721104048851
"10X","102","102_749",-0.128853257480613,-0.555858411059456,-0.296117578894856,1.27768996304333,"NPC",1.36390417917162,1.40654322052394
"10X","102","102_750",-0.198020994698189,-0.310161789162523,0.0446178842484313,1.27154280390796,"NPC",1.15505291876297,1.46956379860615
"10X","102","102_751",0.217506852613399,-0.370711172866514,-0.18681735270485,-0.098288021724779,"MES",0.667408974626875,-0.315794874338178
"10X","102","102_752",-0.18787246197368,-0.0912286668326424,0.213100989449845,0.39739586195029,"NPC",0.244028336143424,0.488624528782932
"10X","102","102_754",-0.180569912095335,-0.181557634458355,-0.0012781209228177,1.27523711039139,"NPC",1.18682711192376,1.45580702248673
"10X","102","102_756",-0.223675672575464,-0.17371331397097,0.1519103861531,0.739010066563011,"NPC",0.666392741857338,0.912723380533981
"10X","102","102_757",-0.0182682327915059,-0.462867740402416,-0.251651953988098,1.49773795414271,"NPC",1.4591115189417,1.51600618693421
"10X","102","102_758",-0.00496443165254068,0.166220795264517,0.192030159714881,0.807103103842719,"NPC",0.691599325139004,0.640882308578202
"10X","102","102_759",-0.23648544019263,-0.446949836644431,0.220433096839836,1.23285799985805,"NPC",1.00893494766717,1.46934344005068
"10X","102","102_760",0.689230275858714,-0.335202330172941,-0.216075334130198,-0.151714040541236,"MES",1.01751761606338,-0.84094431639995
"10X","102","102_761",-0.134521410228558,-0.0241627630895209,0.136311705172797,0.336551755759171,"NPC",0.263322976797015,0.360714518848692
"10X","102","102_762",0.154206871287882,-0.384857954883156,-0.198058727102306,-0.251242154985706,"MES",0.622053999973987,-0.352265598390188
"10X","102","102_763",0.677409245418803,0.0763814972155471,0.381146287513188,0.339002585704682,"MES",0.678998312131696,-0.296262957905615
"10X","102","102_765",-0.0749801199064122,-0.53391112350691,-0.151029544152824,1.38284480121376,"NPC",1.34134498311673,1.45782492112017
"10X","102","102_766",-0.284026998927506,-0.145505316338113,0.15116439451996,0.916763662155938,"NPC",0.820157936305741,1.06226897849405
"10X","102","102_767",-0.125611200542385,-0.443320075760685,-0.159241191927939,1.64262719671775,"NPC",1.48638919006295,1.76823839726014
"10X","102","102_768",0.592669091379643,-0.167116824549222,0.182860049118754,0.582856784116214,"MES",0.8153999306729,-0.00981230726342874
"10X","102","102_769",0.0680109242007316,-0.179326012913773,0.158477234218604,0.829968405975299,"NPC",0.741135735154855,0.761957481774567
"10X","102","102_770",1.79886832878557,0.645301225345218,0.204262715116989,-0.0421407477804379,"MES",1.10672827751167,-1.59460561366858
"10X","102","102_771",-0.0906735445138372,-0.485771186131139,-0.218170005943156,1.47580713367075,"NPC",1.42973760851901,1.56648067818459
"10X","102","102_772",-0.199402601678699,0.0110272739201503,0.180154961161124,0.43226133595894,"NPC",0.324357134054959,0.421234062038789
"10X","102","102_773",0.129470782249178,-0.0706732254571329,-0.151163440485554,0.634587031337774,"NPC",0.836530502512148,0.505116249088596
"10X","102","102_774",-0.313762866693642,0.170889515140749,1.69792075307281,1.07238121236984,"OPC",-0.700918649527051,1.52703123793206
"10X","102","102_775",0.73340359541932,0.591700057644872,0.226793348736603,0.376601146763989,"MES",0.191188079677904,-0.356802448655331
"10X","102","102_776",0.0668271806232502,-0.317326420148707,-0.237276795407265,-0.271082197647203,"MES",0.469004049026661,-0.304103976030515
"10X","102","102_777",-0.247100267309886,-0.328604321415831,-0.255986713556232,1.3516149304929,"NPC",1.38272348994832,1.59871519780279
"10X","102","102_778",0.107186540601515,1.84241541198948,0.657133974369723,0.231716805147331,"AC",-1.45166155616283,-1.18528143761976
"10X","102","102_779",-0.176449196299042,-0.52973209074849,-0.312066382048682,1.30548171554775,"NPC",1.38821604700377,1.48193091184679
"10X","102","102_780",0.0378472765395734,-0.412479393619783,0.0788771328469692,0.725602934195702,"NPC",0.719600349862515,0.687755657656129
"10X","102","102_781",-0.0809336497244773,-0.34055466067758,-0.177773138656567,1.46866423919112,"NPC",1.40405151615398,1.5495978889156
"10X","102","102_782",-0.120437509925819,0.111645715459024,1.1640577813881,0.690925488828374,"OPC",-0.558886995376987,1.05241206592908
"10X","102","102_783",-0.193086076342032,-0.200162545869924,0.459967853324816,1.24190255875313,"NPC",0.833444473851638,1.43498863509517
"10X","102","102_784",0.312863775153196,-0.283373552938735,-0.0483026177633081,-0.193128518748713,"MES",0.674675166977964,-0.361166392916505
"10X","102","102_786",-0.274739926081781,0.0514215698612089,0.12545050305206,0.934305779684598,"NPC",0.855076985053214,0.882884209823389
"10X","102","102_787",0.813229644281909,-0.281893253675208,-0.0732762072263443,-0.177244843915725,"MES",1.0670348735537,-0.886505851508253
"10X","102","102_788",-0.0761465651396654,0.21687353607494,0.0527398996698308,0.622125479301852,"NPC",0.650199849108057,0.405251943226912
"10X","102","102_790",-0.0855062586891849,0.458741773427687,1.22741591168542,0.685453926050175,"OPC",-0.624767198578793,0.768674138257728
"10X","102","102_791",0.127658352099962,-0.456775816320229,-0.22505491680967,-0.254967122178768,"MES",0.663967718497836,-0.352713268909632
"10X","102","102_792",-0.318105915602837,-0.418901917600585,-0.257313704435639,1.50349912371971,"NPC",1.46509308240429,1.82160503932255
"10X","102","102_793",0.282583616528088,-0.104363254088597,0.109107402271949,0.674065363875839,"NPC",0.646123903547562,0.391481747347751
"10X","102","102_794",-0.0881200656478481,-0.319912911756291,-0.31870251089881,0.00384619373920253,"NPC",0.403320852506329,0.0919662593870507
"10X","102","102_795",1.06115468562348,-0.511391189709288,-0.228181799214015,-0.155187366703461,"MES",1.36319680443701,-1.21634205232694
"10X","102","102_796",-0.0741769742677439,-0.392078623937368,-0.144373011324506,0.934752509118961,"NPC",1.055976858848,1.00892948338671
"10X","102","102_797",-0.0019342674124484,-0.274952337193341,-0.276364805867383,-0.153179431184621,"MES",0.348252897635393,-0.151245163772172
"10X","102","102_798",0.229310771994561,-0.440027745194315,-0.223884146787035,-0.254660731999607,"MES",0.739276541607925,-0.453194918781595
"10X","102","102_799",-0.261437417439698,-0.318702174356115,-0.0458990625763191,0.886723802836698,"NPC",0.950560135592513,1.1481612202764
"10X","102","102_800",0.42103150412569,-0.135653772110897,-0.120258570845712,-0.0248772500364868,"MES",0.638477296177652,-0.445908754162177
"10X","102","102_801",0.00672335636965871,-0.0355385990180007,-0.0473122941978658,1.26951649404791,"NPC",1.21215143415728,1.26279313767825
"10X","102","102_802",-0.161729680717822,-0.363397133917925,-0.152221736359396,1.34000307963389,"NPC",1.31743421534799,1.50173276035172
"10X","102","102_803",-0.191904271930553,-0.0773368848946078,-0.0298162167925308,1.13360588604334,"NPC",1.11331517535856,1.21094277093795
"10X","102","102_804",0.960555733833397,-0.496183653762164,-0.0876506417852819,0.61311741264462,"MES",1.29674482385185,-0.347438321188777
"10X","102","102_806",-0.229162811098331,0.292008271032248,1.53147034240612,0.764842691962609,"OPC",-0.820997997181156,1.23946207137387
"10X","102","102_807",-0.110785799571334,-0.321227727722767,-0.318328552439521,1.2347351059539,"NPC",1.35222951052354,1.34552090552524
"10X","102","102_808",-0.0833229859061807,-0.0636019234653271,0.0960380761750276,0.854413641584093,"NPC",0.814243243681346,0.91801556504942
"10X","102","102_809",0.174146149237705,-0.42472575929162,-0.170048812965213,-0.158773445136624,"MES",0.677054363876591,-0.332919594374329
"10X","102","102_810",0.460230131499952,-0.294064686229628,-0.0626253273245344,-0.153798711183121,"MES",0.81089122003742,-0.522855458824487
"10X","102","102_811",0.973169068629522,-0.452366016974134,-0.229351459869105,-0.19172721029437,"MES",1.27830304840938,-1.16489627892389
"10X","102","102_812",0.0157327564795204,1.5780470717155,0.82903433517466,0.284856572378254,"AC",-1.35744745976168,-0.749012736540838
"10X","102","102_813",-0.196233744389247,-0.51003432402579,-0.152925963327165,1.44512630076708,"NPC",1.37743045326123,1.64136004515633
"10X","102","102_815",-0.288150008587745,-0.188013922609687,-0.229428016353711,0.997906456749531,"NPC",1.15531822020673,1.18592037935922
"10X","102","102_816",-0.199844979946065,0.236531426294818,0.377733446589798,0.772699033886437,"NPC",0.480229532342023,0.536167607591619
"10X","102","102_817",-0.173498537532999,-0.30342072832625,-0.213157580020733,1.40864645588311,"NPC",1.39055985680485,1.58214499341611
"10X","102","102_818",0.22246602001335,-0.439941693337275,-0.187037254201552,-0.202949329109002,"MES",0.733274253283347,-0.409503274214903
"10X","102","102_819",0.0442079411260753,-0.288375680824651,-0.203949569599307,-0.182584644389618,"MES",0.414226067459744,-0.226792585515693
"10X","102","102_820",-0.0685019047815971,-0.324430105083257,-0.023106120059618,1.45678378015207,"NPC",1.3102760706345,1.52528568493366
"10X","102","102_822",0.048204914671841,0.248278884603168,0.0953550409394004,0.163630662980494,"AC",-0.263123333137261,-0.084648221622674
"10X","102","102_823",0.526271894183713,-0.135657976213013,-0.0926646776870088,-0.123257718556665,"MES",0.732859504993022,-0.618936571870722
"10X","102","102_824",0.275639595679527,-0.387419650998479,-0.199439675920584,-0.23737385468864,"MES",0.733839565718389,-0.475079271600111
"10X","102","102_826",0.118242144903815,-0.183660494478631,-0.07826915188209,0.755392313578471,"NPC",0.874727310043453,0.637150168674656
"10X","102","102_827",-0.0778798908624643,0.138684895345357,0.257806548047356,0.927702820965142,"NPC",0.739758491205476,0.789017925619785
"10X","102","102_828",0.965113666966316,-0.206977927922052,-0.193700493373663,-0.271232587417546,"MES",1.11908494140425,-1.15881416033998
"10X","102","102_829",-0.126738376224206,-0.25987072305244,0.107484846254092,0.898346945762923,"NPC",0.840654250772065,1.02508532198713
"10X","102","102_830",0.550201549390669,-0.440209805683313,-0.31087680336047,-0.311412053485532,"MES",0.993066621018349,-0.86107835275114
"10X","102","102_831",-0.135113335981116,-0.302625085006648,-0.132983021146536,1.17923145783169,"NPC",1.20927522716675,1.31434479381281
"10X","102","102_832",-0.0988291755498201,-0.558859002525478,-0.153730140162933,1.30287622731738,"NPC",1.29666670703687,1.4017054028672
"10X","102","102_834",1.27648819441699,-0.481841751830924,-0.27388285984411,-0.2756106195116,"MES",1.46379503964546,-1.5503710542611
"10X","102","102_835",0.572953258132729,-0.444863698957965,-0.231462408493063,-0.271794147873753,"MES",1.01279530869862,-0.804415666625792
"10X","102","102_836",0.365948348724491,-0.193425810866019,-0.178189891665145,0.0766190630762035,"MES",0.640967132923691,-0.289329285648287
"10X","102","102_837",0.14779938020602,0.187365616332486,-0.125935578104206,0.582521809272134,"NPC",0.772694264280196,0.395156192939648
"10X","102","102_838",0.218875993985149,-0.391696176069144,-0.3505921294361,-0.251259387850569,"MES",0.687573309616468,-0.470135381835717
"10X","102","102_839",0.0902122826615006,0.70081211155859,0.340896891277146,0.529535035431253,"AC",-0.687598085241832,-0.171277076127337
"10X","102","102_840",-0.174672205241285,-0.0244779483701562,0.759500424277569,0.653369728414407,"OPC",-0.145521858568833,0.783978372647726
"10X","102","102_841",0.338401385838497,0.280303124022819,0.0207126175183655,0.427062099251338,"NPC",0.491955152668525,0.0886607134128415
"10X","102","102_842",0.603291656022802,0.595161897437404,0.116905136941678,0.51273362162372,"MES",0.0116813432223096,-0.0905580343990819
"10X","102","102_843",0.272232745357449,-0.188110719666936,-0.197498657648627,-0.277942422021889,"MES",0.546307723222792,-0.469731403006076
"10X","102","102_844",1.16075341186594,-0.183875374445682,-0.135799871502335,-0.1046387587902,"MES",1.22935952592169,-1.26539217065614
"10X","102","102_845",0.44208638620082,-0.452832264597027,-0.247871480058831,0.304987791664725,"MES",0.922135914565401,-0.137098594536095
"10X","102","102_846",0.58698860001813,-0.366611502260377,-0.301446018616998,-0.232860578318692,"MES",0.966135180968611,-0.819849178336822
"10X","102","102_848",0.349201584985855,-0.239644337840852,-0.0654259162667051,-0.214350329771701,"MES",0.667979227171325,-0.41462750125256
"10X","102","102_849",-0.180430839195087,-0.429511503332315,-0.15149185869453,1.4587225162896,"NPC",1.3841682991422,1.63915335548469
"10X","102","102_851",-0.128334810277983,-0.418192248112722,-0.110661859235474,1.58677365574221,"NPC",1.43158847098895,1.71510846602019
"10X","102","102_852",0.232770271082018,-0.385784379884255,-0.13465692352005,-0.172088439194618,"MES",0.694706079385146,-0.367427194602068
"10X","102","102_853",0.817476234903446,-0.44749518304149,-0.233834472682173,-0.12897913005805,"MES",1.17949284477514,-0.946455364961496
"10X","102","102_854",-0.215266302614288,-0.478954088025645,-0.101798852852954,1.31842354225534,"NPC",1.27513962335854,1.53368984486963
"10X","102","102_855",-0.211640081130758,0.180336975130361,0.808063062812231,0.570536163365481,"OPC",-0.307459884607726,0.62772608768187
"10X","102","102_856",-0.188197557085927,-0.33605092558008,0.266250054665706,0.891980231123091,"NPC",0.701087832204442,1.08017778820902
"10X","102","102_857",0.322655670584431,-0.414304821414397,-0.373798410654586,-0.223389060703935,"MES",0.796564939629431,-0.546044731288366
"10X","102","102_858",0.293410257697617,-0.239432139299286,-0.26565966461286,-0.260088108223407,"MES",0.616209370343358,-0.553498365921025
"10X","102","102_859",-0.229649360240714,-0.57479445124866,-0.246681324526537,1.07778317573169,"NPC",1.21689839286376,1.3074325359724
"10X","102","102_860",0.283118346754531,-0.187950986920842,-0.00151487795715161,-0.151171692714276,"MES",0.556865244548128,-0.284633224711682
"10X","102","102_861",0.598048352964433,-0.359539434961554,-0.211804323711116,-0.148957675130335,"MES",0.969077006553657,-0.747006028094768
"10X","102","102_862",-0.260772122956563,0.192418214800629,1.17768230205758,0.675933893587812,"OPC",-0.586643134918829,0.985264087256955
"10X","102","102_864",0.618108090794165,-0.346404603607823,-0.161589169537072,0.267612923827723,"MES",0.974171490317151,-0.350495166966442
"10X","102","102_865",-0.0663152454900146,0.35335888397956,0.303249532314221,0.674808916579985,"NPC",0.455817087757464,0.321450032600426
"10X","102","102_866",0.379008482255797,-0.495645461692956,-0.145288638950648,-0.263091054763943,"MES",0.906624302581011,-0.524297121206445
"10X","102","102_867",0.444954850576031,-0.241666100753569,-0.236360109528302,-0.242099229934193,"MES",0.754135780927346,-0.681314960104332
"10X","102","102_868",0.0473586304490354,0.0186968874648564,0.341140627238322,0.169565099511736,"OPC",-0.228449963133405,0.293781996789286
"10X","102","102_869",0.0631923638326237,-0.227041423071318,-0.153822078893156,-0.260985543012074,"MES",0.367632501809528,-0.21701444272578
"10X","102","102_870",0.0174854068115636,-0.559147087980046,-0.168757818395739,1.45340351457997,"NPC",1.39075645257856,1.43591810776841
"10X","102","102_871",-0.200556668570141,0.0440626669219069,0.914633205479516,0.884925904666826,"OPC",-0.0422343027703873,0.870570538557609
"10X","102","102_872",-0.282297352377574,-0.0766149103378503,0.614943512408682,1.09950580953574,"NPC",0.570037634833831,1.17612071987359
"10X","102","102_873",0.2487428156013,-0.488049341975303,-0.257229426540595,-0.216466756367068,"MES",0.796425116642107,-0.465209571968368
"10X","102","102_874",-0.139916652009162,0.281371352012426,0.49198647924571,0.463099631929651,"OPC",-0.0410843293726504,0.210615127233284
"10X","102","102_877",-0.323385834696454,-0.0829104586457854,1.50879780755544,0.661591941619422,"OPC",-0.885344659614532,1.59170826620122
"10X","102","102_879",0.385206676463751,-0.285749550338105,-0.178844378947276,0.526495375918855,"NPC",0.770059196041052,0.141288699455104
"10X","102","102_881",0.340581955268273,-0.267212225646497,-0.248857683197895,-0.292853493749591,"MES",0.68508273414213,-0.589439638466168
"10X","102","102_882",-0.203489264922268,-0.159065945275514,0.127585692105412,0.955063399030725,"NPC",0.869853807105502,1.11412934430624
"10X","102","102_883",1.04976383872901,0.277494425714246,0.267268644223443,0.508575290309303,"MES",0.825597933055478,-0.541188548419706
"10X","102","102_884",0.304542591963415,-0.172281334965523,-0.293469011932762,-0.118706862540374,"MES",0.562497832271628,-0.423249454503789
"10X","102","102_885",0.269576086383204,-0.367114971577568,-0.247498447275449,-0.302786000201239,"MES",0.710782024187551,-0.517074533658653
"10X","102","102_886",0.134632178796197,-0.235977066627153,-0.213572062556872,-0.253962202673943,"MES",0.454817323821634,-0.348204241353069
"10X","102","102_887",0.497523853574171,-0.243510462405384,-0.334329693612339,-0.297367231247334,"MES",0.799944638948592,-0.794891084821505
"10X","102","102_888",0.672440079740876,-0.371997663421223,-0.193608767002182,-0.179988063856234,"MES",1.03170413085213,-0.85242814359711
"10X","102","102_889",0.445388442258481,-0.34201269063222,-0.251769889733669,-0.25535067504437,"MES",0.83786344383059,-0.697158331992149
"10X","102","102_890",0.202927804046359,-0.303677827757911,-0.303717488103763,-0.147903826421476,"MES",0.591301827354999,-0.350831630467835
"10X","102","102_891",0.113903201262232,-0.495264641599832,-0.335460325829604,-0.116818171258001,"MES",0.68631481296993,-0.230721372520233
"10X","102","102_892",0.366132012129814,-0.208793112453442,-0.117342469097929,-0.304293629162445,"MES",0.655283241336241,-0.483474481227743
"10X","102","102_893",0.35204992826188,-0.515274623478349,-0.254999103661006,0.755578337739707,"NPC",1.00760990548575,0.403528409477827
"10X","102","102_894",0.421544065843896,-0.373571984128943,-0.187667667020258,-0.261224310791665,"MES",0.844077113858014,-0.609211732864154
"10X","102","102_895",1.01985119740248,-0.317028871166823,-0.170536155940377,-0.349772714163031,"MES",1.2245836952161,-1.19038735334286
"10X","102","102_896",0.673571063651236,-0.0951593140470524,-0.19722780486422,-0.18631055432072,"MES",0.822714142768888,-0.859881617971956
"10X","102","102_897",-0.032999293887015,-0.379186579614656,-0.0902905544979671,1.35378974527063,"NPC",1.28929168539184,1.38678903915764
"10X","102","102_898",-0.141216130481679,-0.3906227799322,-0.316371459796547,1.35486095722271,"NPC",1.41750550659585,1.49607708770439
"10X","102","102_899",-0.365877200021799,-0.338373092004897,-0.125678090062916,1.39764209766036,"NPC",1.33532328357604,1.73601518966526
"10X","102","102_900",0.774952814848004,-0.354477408721361,0.0550408765574658,-0.258766353672403,"MES",1.09046745693229,-0.719911938290539
"10X","102","102_901",-0.133995075293631,-0.167493273056487,-0.0926428381596381,1.34700306178707,"NPC",1.28667176440165,1.4809981370807
"10X","102","102_902",-0.242320818546452,0.459257441926985,1.62539865822978,0.899705554549699,"OPC",-0.787175919229276,1.1661412163028
"10X","102","102_904",-0.057475587047867,-0.308422682744661,-0.173593819394178,0.410779590935635,"NPC",0.663912394598537,0.468255177983502
"10X","102","102_905",0.390969858653273,-0.447584925833247,-0.196198075643397,-0.119263614019966,"MES",0.878572166005146,-0.510233472673239
"10X","102","102_906",-0.266745082985423,-0.640756753657252,-0.225126852217349,1.19196364695846,"NPC",1.27327149059124,1.45870872994388
"10X","102","102_908",0.137209444440757,-0.336287270483887,-0.318166869802276,-0.201434711959347,"MES",0.559243844060686,-0.338644156400103
"10X","102","102_909",0.352408307633429,-0.359808447861968,-0.192784514517053,-0.178883563968004,"MES",0.775865349101094,-0.531291871601433
"10X","102","102_910",0.337891696219352,0.399795822313977,0.29509813665465,0.536689669043284,"NPC",0.312190623540881,0.136893846729307
"10X","102","102_912",0.48219143530484,-0.343099242030099,-0.210412975904552,-0.149614493410586,"MES",0.868126231311244,-0.631805928715427
"10X","102","102_913",0.1728041437154,-0.309760876560776,-0.0269834546072186,0.910709358600974,"NPC",0.954339875196636,0.737905214885574
"10X","102","102_914",0.146985040592379,-0.276551710577787,-0.132820295408897,-0.0957534085582888,"MES",0.509479739336959,-0.242738449150668
"10X","102","102_915",-0.180101997930495,-0.220171491561767,-0.139001101748144,1.43814772023634,"NPC",1.36577585056176,1.61824971816684
"10X","102","102_916",-0.231299892559428,-0.143078783244215,0.171083649113644,0.916639974889056,"NPC",0.803686910660806,1.05971875813327
"10X","102","102_919",0.408704512998415,-0.278471580272135,-0.153217011308489,-0.172024413877874,"MES",0.754610557875598,-0.561921524306905
"10X","102","102_920",-0.242048257407111,-0.0141337076204662,1.29884408359256,0.734521042646243,"OPC",-0.645538467534711,1.31297779121302
"10X","102","102_921",-0.213271321697077,0.100210530998436,1.26570182297637,0.823150113555161,"OPC",-0.528623034356692,1.16549129197793
"10X","102","102_922",-0.316194764648832,-0.532273993411423,-0.318510718105453,1.38142028965629,"NPC",1.43292254207918,1.69761505430512
"10X","102","102_923",0.0638490791139019,-0.33953068457426,-0.224211510431978,-0.253200500636131,"MES",0.488905464447874,-0.28806058954588
"10X","102","102_924",0.55218242752813,-0.400604273571251,-0.285634887347472,-0.176915332971031,"MES",0.965534375199288,-0.729097760499161
"10X","102","102_925",-0.15011847035398,0.194859554013561,0.71145679340623,0.890968439540217,"NPC",0.238189663373307,0.696108885526656
"10X","102","102_926",0.626589288156695,-0.293764135835703,-0.20474568317245,-0.206359955847491,"MES",0.941371850591516,-0.831334971329145
"10X","102","102_927",0.678511739196398,-0.317380701929712,0.077174568210283,0.662711230104196,"MES",0.997033975767819,-0.0158005090922018
"10X","102","102_928",0.0841642518479533,-0.0632366902410939,0.148692793989688,1.05581094457284,"NPC",0.93139422486736,0.97164669272489
"10X","102","102_930",0.312020309497898,-0.278912094185082,-0.265308935580143,-0.139140992745119,"MES",0.669872539035978,-0.451161302243016
"10X","102","102_931",0.660232400155187,-0.408742892419979,-0.23320402317326,-0.200211212679449,"MES",1.04891641683054,-0.860443612834636
"10X","102","102_933",0.302166045822525,-0.362203798342696,-0.323736776366518,-0.190381404108559,"MES",0.734976054305563,-0.492547449931084
"10X","102","102_934",0.356693376771572,-0.241561634763952,-0.0143912759403842,1.25114306486683,"NPC",1.1798513592851,0.894449688095256
"10X","102","102_935",0.354896970085858,-0.339139578254209,-0.19526930008662,-0.203685825503522,"MES",0.760465000726881,-0.550166270172479
"10X","102","102_936",0.220177468322782,-0.203662172469833,-0.220714156539009,-0.28977204902136,"MES",0.509786672666269,-0.440891624861791
"10X","102","102_937",0.423282639923111,-0.361343641389267,-0.266652649450576,-0.363147199365382,"MES",0.835621991035125,-0.689935289373686
"10X","102","102_938",-0.23181582525458,-0.359242596814646,-0.202895269360926,1.12670872433206,"NPC",1.22008473389621,1.35852454958664
"10X","102","102_939",-0.13053541586218,0.203253322484202,0.653644879605728,0.450729790287833,"OPC",-0.266534809975853,0.450391557121526
"10X","102","102_940",-0.0962084882582736,-0.175588706108386,0.0622036292613961,0.686087006715045,"NPC",0.699448026112516,0.782295494973319
"10X","102","102_941",0.288380382578029,1.46658359890064,0.821900591899915,0.282184944467381,"AC",-1.12313855713301,-0.644683007000724
"10X","102","102_942",-0.174472364675501,-0.0815081876118771,1.0142055480831,0.859092017758949,"OPC",-0.208034653880593,1.09571373569498
"10X","102","102_943",-0.0885233799111692,-0.300930745238906,0.0229202107149009,0.710203264444222,"NPC",0.754702016279312,0.798726644355391
"10X","102","102_944",-0.0357992491973328,-0.326873607455814,-0.231706522367313,0.00488760483513329,"NPC",0.306372059121099,0.0406868540324661
"10X","102","102_945",-0.228933113570595,-0.235202713375617,-0.0507693124720014,1.22825895919174,"NPC",1.18841882154752,1.45719207276234
"10X","102","102_946",0.53233125803456,0.83795610704269,0.507612048839729,0.36821499368132,"AC",-0.384740420448737,-0.330344058202961
"10X","102","102_947",-0.146592935955696,-0.520212758657489,-0.216806323531931,1.63303896466839,"NPC",1.51088360067927,1.77963190062409
"10X","102","102_948",0.717310723793334,-0.150146236414267,-0.217207306585218,-0.234070194188664,"MES",0.901074993209645,-0.934518030378552
"10X","102","102_949",-0.292484795167534,-0.578206429120421,-0.178231088301565,1.26583078816005,"NPC",1.28928081041617,1.55831558332758
"10X","102","102_951",-0.223991814881047,-0.303251579366846,-0.103667970184063,1.4426237137281,"NPC",1.34839769293535,1.66661552860915
"10X","102","102_952",0.157680006442757,-0.110365326772697,0.0708940514581674,1.09702769557122,"NPC",1.01872933768307,0.939347689128461
"10X","102","102_953",0.291831356445968,-0.44624780767534,-0.317046984935584,-0.23568654039761,"MES",0.797493793938412,-0.527517896843578
"10X","102","102_954",0.42353208227233,-0.0645162294119946,-0.235400991431685,-0.158923488317954,"MES",0.573421366429774,-0.582455570590284
"10X","102","102_955",-0.153900110832107,-0.459869745022763,-0.169984026110282,1.31007899648131,"NPC",1.31037678239646,1.46397910731342
"10X","102","102_956",0.173634563478882,-0.310390434935774,-0.363622494682366,-0.232764784855321,"MES",0.569515394374547,-0.406399348334203
